,Unnamed: 0,datetime,year,month,week,day,night,morning,noon,evening,season_summer,season_winter,season_spring,season_monsoon,season_autumn,month_cos,month_sin,week_cos,week_sin, _dewptm_bars, _fog, _hail, _hum_bars, _pressurem_bars, _rain, _snow, _thunder, _tornado, _vism_bars, _wspdm_bars,Temp,sequence
26,26,2000-01-27,2000.0,1.0,4.0,27.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9330127018922194,0.75,0.9447800549796659,0.7284149301950444,2.0,-0.0,0.0,5.0,17.0,-0.0,0.0,0.0,0.0,6.0,16.0,4.0,4
27,27,2000-01-28,2000.0,1.0,4.0,28.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9330127018922194,0.75,0.9447800549796659,0.7284149301950444,3.0,0.0,-0.0,6.0,18.0,0.0,0.0,-0.0,-0.0,7.0,7.0,4.0,4
28,28,2000-01-29,2000.0,1.0,4.0,29.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9330127018922194,0.75,0.9447800549796659,0.7284149301950444,3.0,-0.0,0.0,3.0,16.0,-0.0,0.0,-0.0,0.0,5.0,9.0,4.0,4
29,29,2000-01-30,2000.0,1.0,4.0,30.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9330127018922194,0.75,0.9447800549796659,0.7284149301950444,3.0,-0.0,-0.0,5.0,17.0,-0.0,0.0,0.0,-0.0,8.0,14.0,5.0,4
28,28,2000-01-29,2000.0,1.0,4.0,29.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9330127018922194,0.75,0.9447800549796659,0.7284149301950444,3.0,-0.0,0.0,3.0,16.0,-0.0,0.0,-0.0,0.0,5.0,9.0,4.0,5
29,29,2000-01-30,2000.0,1.0,4.0,30.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9330127018922194,0.75,0.9447800549796659,0.7284149301950444,3.0,-0.0,-0.0,5.0,17.0,-0.0,0.0,0.0,-0.0,8.0,14.0,5.0,5
30,30,2000-01-31,2000.0,1.0,5.0,31.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9330127018922194,0.75,0.91462787454903,0.7794461054290902,4.0,-0.0,0.0,16.0,19.0,0.0,-0.0,-0.0,-0.0,9.0,11.0,4.0,5
29,29,2000-01-30,2000.0,1.0,4.0,30.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9330127018922194,0.75,0.9447800549796659,0.7284149301950444,3.0,-0.0,-0.0,5.0,17.0,-0.0,0.0,0.0,-0.0,8.0,14.0,5.0,6
30,30,2000-01-31,2000.0,1.0,5.0,31.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9330127018922194,0.75,0.91462787454903,0.7794461054290902,4.0,-0.0,0.0,16.0,19.0,0.0,-0.0,-0.0,-0.0,9.0,11.0,4.0,6
31,31,2000-12-01,2000.0,12.0,48.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999998,0.91462787454903,0.22055389457090965,6.0,0.0,-0.0,6.0,19.0,0.0,0.0,0.0,0.0,7.0,20.0,4.0,6
32,32,2000-12-02,2000.0,12.0,48.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.91462787454903,0.22055389457090965,4.0,-0.0,0.0,9.0,19.0,0.0,-0.0,-0.0,-0.0,18.0,9.0,6.0,6
33,33,2000-12-03,2000.0,12.0,48.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.91462787454903,0.22055389457090965,5.0,-0.0,-0.0,11.0,19.0,0.0,-0.0,-0.0,0.0,19.0,10.0,5.0,6
32,32,2000-12-02,2000.0,12.0,48.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.91462787454903,0.22055389457090965,4.0,-0.0,0.0,9.0,19.0,0.0,-0.0,-0.0,-0.0,18.0,9.0,6.0,7
33,33,2000-12-03,2000.0,12.0,48.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.91462787454903,0.22055389457090965,5.0,-0.0,-0.0,11.0,19.0,0.0,-0.0,-0.0,0.0,19.0,10.0,5.0,7
34,34,2000-12-04,2000.0,12.0,49.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999998,0.944780054979666,0.2715850698049551,3.0,-0.0,-0.0,10.0,18.0,0.0,-0.0,-0.0,0.0,18.0,2.0,6.0,7
35,35,2000-12-05,2000.0,12.0,49.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.944780054979666,0.2715850698049551,0.0,1.0,0.0,6.0,16.0,-0.0,-0.0,-0.0,-0.0,11.0,11.0,5.0,7
36,36,2000-12-06,2000.0,12.0,49.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9447800549796659,0.2715850698049551,0.0,1.0,-0.0,7.0,15.0,-0.0,-0.0,0.0,0.0,14.0,8.0,6.0,7
37,37,2000-12-07,2000.0,12.0,49.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9447800549796659,0.2715850698049551,4.0,0.0,0.0,7.0,17.0,-0.0,-0.0,-0.0,0.0,6.0,10.0,5.0,7
38,38,2000-12-08,2000.0,12.0,49.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999998,0.944780054979666,0.2715850698049551,3.0,-0.0,-0.0,12.0,16.0,0.0,-0.0,-0.0,-0.0,9.0,18.0,6.0,7
39,39,2000-12-09,2000.0,12.0,49.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.944780054979666,0.2715850698049551,4.0,-0.0,-0.0,11.0,13.0,0.0,-0.0,-0.0,0.0,12.0,19.0,7.0,7
40,40,2000-12-10,2000.0,12.0,49.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9447800549796659,0.2715850698049551,4.0,-0.0,-0.0,4.0,16.0,0.0,-0.0,0.0,0.0,13.0,20.0,5.0,7
39,39,2000-12-09,2000.0,12.0,49.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.944780054979666,0.2715850698049551,4.0,-0.0,-0.0,11.0,13.0,0.0,-0.0,-0.0,0.0,12.0,19.0,7.0,8
40,40,2000-12-10,2000.0,12.0,49.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9447800549796659,0.2715850698049551,4.0,-0.0,-0.0,4.0,16.0,0.0,-0.0,0.0,0.0,13.0,20.0,5.0,8
41,41,2000-12-11,2000.0,12.0,50.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999998,0.9686823294520608,0.3258226899672376,2.0,-0.0,-0.0,11.0,14.0,-0.0,-0.0,-0.0,-0.0,13.0,14.0,5.0,8
42,42,2000-12-12,2000.0,12.0,50.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9686823294520608,0.3258226899672376,1.0,0.0,0.0,16.0,17.0,-0.0,-0.0,0.0,-0.0,8.0,13.0,4.0,8
43,43,2000-12-13,2000.0,12.0,50.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9686823294520608,0.3258226899672376,-0.0,-0.0,-0.0,5.0,16.0,-0.0,0.0,-0.0,0.0,14.0,7.0,2.0,8
44,44,2000-12-14,2000.0,12.0,50.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9686823294520608,0.3258226899672376,1.0,0.0,0.0,7.0,19.0,-0.0,-0.0,-0.0,-0.0,15.0,11.0,3.0,8
45,45,2000-12-15,2000.0,12.0,50.0,15.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9686823294520612,0.3258226899672376,0.0,0.0,-0.0,4.0,19.0,0.0,0.0,-0.0,-0.0,19.0,13.0,3.0,8
46,46,2000-12-16,2000.0,12.0,50.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9686823294520608,0.3258226899672376,-0.0,-0.0,-0.0,7.0,19.0,-0.0,-0.0,0.0,-0.0,7.0,16.0,2.0,8
47,47,2000-12-17,2000.0,12.0,50.0,17.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9686823294520612,0.3258226899672376,5.0,0.0,0.0,5.0,19.0,-0.0,0.0,0.0,0.0,10.0,14.0,3.0,8
46,46,2000-12-16,2000.0,12.0,50.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9686823294520608,0.3258226899672376,-0.0,-0.0,-0.0,7.0,19.0,-0.0,-0.0,0.0,-0.0,7.0,16.0,2.0,9
47,47,2000-12-17,2000.0,12.0,50.0,17.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9686823294520612,0.3258226899672376,5.0,0.0,0.0,5.0,19.0,-0.0,0.0,0.0,0.0,10.0,14.0,3.0,9
48,48,2000-12-18,2000.0,12.0,51.0,18.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9859991624270544,0.3825053777610077,6.0,0.0,-0.0,2.0,19.0,-0.0,-0.0,-0.0,0.0,8.0,16.0,4.0,9
49,49,2000-12-19,2000.0,12.0,51.0,19.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9859991624270544,0.3825053777610077,5.0,0.0,0.0,7.0,19.0,0.0,0.0,0.0,0.0,11.0,12.0,5.0,9
50,50,2000-12-20,2000.0,12.0,51.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9859991624270544,0.3825053777610077,0.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,-0.0,16.0,14.0,5.0,9
51,51,2000-12-21,2000.0,12.0,51.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9859991624270544,0.3825053777610077,3.0,0.0,0.0,8.0,19.0,0.0,0.0,0.0,-0.0,19.0,7.0,5.0,9
52,52,2000-12-22,2000.0,12.0,51.0,22.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9859991624270544,0.3825053777610077,8.0,0.0,0.0,15.0,18.0,0.0,0.0,0.0,0.0,19.0,16.0,5.0,9
53,53,2000-12-23,2000.0,12.0,51.0,23.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9859991624270544,0.3825053777610077,8.0,-0.0,0.0,7.0,19.0,0.0,-0.0,1.0,-0.0,19.0,16.0,5.0,9
54,54,2000-12-24,2000.0,12.0,51.0,24.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9859991624270544,0.3825053777610077,4.0,0.0,-0.0,6.0,19.0,-0.0,-0.0,0.0,0.0,9.0,8.0,5.0,9
53,53,2000-12-23,2000.0,12.0,51.0,23.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9859991624270544,0.3825053777610077,8.0,-0.0,0.0,7.0,19.0,0.0,-0.0,1.0,-0.0,19.0,16.0,5.0,10
54,54,2000-12-24,2000.0,12.0,51.0,24.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9859991624270544,0.3825053777610077,4.0,0.0,-0.0,6.0,19.0,-0.0,-0.0,0.0,0.0,9.0,8.0,5.0,10
55,55,2000-12-25,2000.0,12.0,52.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9964874635286428,0.4408374324996249,6.0,-0.0,-0.0,10.0,19.0,0.0,-0.0,0.0,0.0,13.0,4.0,5.0,10
56,56,2000-12-26,2000.0,12.0,52.0,26.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9964874635286428,0.4408374324996249,7.0,0.0,-0.0,8.0,19.0,0.0,0.0,0.0,0.0,11.0,11.0,5.0,10
57,57,2000-12-27,2000.0,12.0,52.0,27.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9964874635286428,0.4408374324996249,9.0,0.0,0.0,9.0,19.0,-0.0,-0.0,-0.0,0.0,11.0,5.0,3.0,10
58,58,2000-12-28,2000.0,12.0,52.0,28.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9964874635286428,0.4408374324996249,9.0,-0.0,0.0,9.0,19.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,10
59,59,2000-12-29,2000.0,12.0,52.0,29.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9964874635286428,0.4408374324996249,7.0,0.0,-0.0,3.0,18.0,0.0,-0.0,0.0,0.0,7.0,10.0,4.0,10
60,60,2000-12-30,2000.0,12.0,52.0,30.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9964874635286428,0.4408374324996249,1.0,0.0,0.0,5.0,16.0,0.0,-0.0,-0.0,0.0,5.0,8.0,5.0,10
61,61,2000-12-31,2000.0,12.0,52.0,31.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.9964874635286428,0.4408374324996249,1.0,0.0,-0.0,7.0,17.0,-0.0,-0.0,-0.0,0.0,18.0,14.0,3.0,10
62,62,2001-01-01,2001.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9330127018922194,0.75,0.9964874635286428,0.559162567500375,-0.0,0.0,-0.0,4.0,16.0,0.0,0.0,-0.0,-0.0,17.0,4.0,3.0,11
63,63,2001-01-02,2001.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9330127018922194,0.75,0.9964874635286428,0.559162567500375,-1.0,0.0,0.0,5.0,16.0,-0.0,-0.0,0.0,0.0,10.0,9.0,2.0,11
64,64,2001-01-03,2001.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9330127018922194,0.75,0.9964874635286428,0.559162567500375,0.0,0.0,0.0,11.0,17.0,-0.0,-0.0,-0.0,-0.0,14.0,7.0,4.0,11
65,65,2001-01-04,2001.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9330127018922194,0.75,0.9964874635286428,0.559162567500375,2.0,-0.0,-0.0,8.0,17.0,-0.0,-0.0,0.0,-0.0,13.0,12.0,4.0,11
66,66,2001-01-05,2001.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9330127018922194,0.75,0.9964874635286428,0.559162567500375,1.0,-0.0,-0.0,16.0,17.0,-0.0,-0.0,0.0,0.0,7.0,20.0,4.0,11
67,67,2001-01-06,2001.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9330127018922194,0.75,0.9964874635286428,0.559162567500375,0.0,-0.0,-0.0,16.0,16.0,-0.0,-0.0,0.0,-0.0,5.0,12.0,4.0,11
68,68,2001-01-07,2001.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9330127018922194,0.75,0.9964874635286428,0.559162567500375,-0.0,0.0,-0.0,17.0,18.0,-0.0,0.0,-0.0,-0.0,8.0,11.0,4.0,11
67,67,2001-01-06,2001.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9330127018922194,0.75,0.9964874635286428,0.559162567500375,0.0,-0.0,-0.0,16.0,16.0,-0.0,-0.0,0.0,-0.0,5.0,12.0,4.0,12
68,68,2001-01-07,2001.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9330127018922194,0.75,0.9964874635286428,0.559162567500375,-0.0,0.0,-0.0,17.0,18.0,-0.0,0.0,-0.0,-0.0,8.0,11.0,4.0,12
69,69,2001-01-08,2001.0,1.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9330127018922194,0.75,0.9859991624270544,0.6174946222389921,0.0,-0.0,0.0,6.0,18.0,-0.0,0.0,-0.0,0.0,13.0,3.0,4.0,12
