,Unnamed: 0,datetime,year,month,week,day,night,morning,noon,evening,season_summer,season_winter,season_spring,season_monsoon,season_autumn,month_cos,month_sin,week_cos,week_sin, _dewptm_bars, _fog, _hail, _hum_bars, _pressurem_bars, _rain, _snow, _thunder, _tornado, _vism_bars, _wspdm_bars,Temp,sequence
13,13,2004-07-14,2004.0,7.0,29.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06698729810778059,0.2500000000000001,0.02093976166303524,0.3539074561699246,19.0,0.0,-0.0,20.0,1.0,-0.0,-0.0,-0.0,-0.0,8.0,1.0,8.0,2
14,14,2004-07-15,2004.0,7.0,29.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06698729810778059,0.2500000000000001,0.02093976166303524,0.3539074561699246,19.0,0.0,0.0,16.0,1.0,1.0,0.0,0.0,-0.0,8.0,1.0,8.0,2
15,15,2004-07-16,2004.0,7.0,29.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06698729810778059,0.2500000000000001,0.02093976166303524,0.3539074561699246,19.0,0.0,-0.0,19.0,3.0,0.0,-0.0,-0.0,-0.0,8.0,1.0,8.0,2
16,16,2004-07-17,2004.0,7.0,29.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06698729810778059,0.2500000000000001,0.02093976166303524,0.3539074561699246,19.0,-0.0,-0.0,18.0,4.0,-0.0,-0.0,-0.0,0.0,3.0,1.0,7.0,2
17,17,2004-07-18,2004.0,7.0,29.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06698729810778059,0.2500000000000001,0.02093976166303524,0.3539074561699246,19.0,0.0,0.0,14.0,4.0,0.0,-0.0,0.0,0.0,8.0,1.0,7.0,2
16,16,2004-07-17,2004.0,7.0,29.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06698729810778059,0.2500000000000001,0.02093976166303524,0.3539074561699246,19.0,-0.0,-0.0,18.0,4.0,-0.0,-0.0,-0.0,0.0,3.0,1.0,7.0,3
17,17,2004-07-18,2004.0,7.0,29.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06698729810778059,0.2500000000000001,0.02093976166303524,0.3539074561699246,19.0,0.0,0.0,14.0,4.0,0.0,-0.0,0.0,0.0,8.0,1.0,7.0,3
18,18,2004-07-19,2004.0,7.0,30.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06698729810778059,0.2500000000000001,0.04158557497284504,0.2983497279185241,19.0,-0.0,-0.0,14.0,4.0,0.0,0.0,0.0,-0.0,12.0,1.0,7.0,3
19,19,2004-07-20,2004.0,7.0,30.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06698729810778059,0.2500000000000001,0.04158557497284504,0.2983497279185241,19.0,0.0,0.0,19.0,3.0,-0.0,0.0,0.0,-0.0,11.0,5.0,6.0,3
20,20,2004-07-21,2004.0,7.0,30.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06698729810778059,0.2500000000000001,0.04158557497284504,0.2983497279185241,19.0,-0.0,0.0,19.0,2.0,0.0,0.0,-0.0,0.0,8.0,10.0,7.0,3
21,21,2004-07-22,2004.0,7.0,30.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06698729810778059,0.2500000000000001,0.04158557497284504,0.2983497279185241,18.0,0.0,-0.0,17.0,3.0,1.0,0.0,-0.0,0.0,8.0,7.0,7.0,3
22,22,2004-07-23,2004.0,7.0,30.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06698729810778059,0.2500000000000001,0.04158557497284504,0.2983497279185241,17.0,-0.0,-0.0,16.0,4.0,-0.0,-0.0,0.0,-0.0,8.0,5.0,7.0,3
23,23,2004-07-24,2004.0,7.0,30.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06698729810778059,0.2500000000000001,0.04158557497284504,0.2983497279185241,16.0,0.0,0.0,12.0,3.0,0.0,0.0,-0.0,-0.0,8.0,5.0,7.0,3
24,24,2004-07-25,2004.0,7.0,30.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06698729810778059,0.2500000000000001,0.04158557497284504,0.2983497279185241,16.0,-0.0,-0.0,14.0,1.0,0.0,-0.0,-0.0,0.0,8.0,5.0,7.0,3
23,23,2004-07-24,2004.0,7.0,30.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06698729810778059,0.2500000000000001,0.04158557497284504,0.2983497279185241,16.0,0.0,0.0,12.0,3.0,0.0,0.0,-0.0,-0.0,8.0,5.0,7.0,4
24,24,2004-07-25,2004.0,7.0,30.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06698729810778059,0.2500000000000001,0.04158557497284504,0.2983497279185241,16.0,-0.0,-0.0,14.0,1.0,0.0,-0.0,-0.0,0.0,8.0,5.0,7.0,4
25,25,2004-07-26,2004.0,7.0,31.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06698729810778059,0.2500000000000001,0.06866035299699247,0.2456227274642997,18.0,0.0,-0.0,15.0,3.0,0.0,-0.0,-0.0,-0.0,8.0,1.0,7.0,4
26,26,2004-07-27,2004.0,7.0,31.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06698729810778059,0.2500000000000001,0.06866035299699247,0.2456227274642997,19.0,-0.0,-0.0,14.0,3.0,-0.0,0.0,-0.0,0.0,3.0,5.0,7.0,4
27,27,2004-07-28,2004.0,7.0,31.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06698729810778059,0.2500000000000001,0.06866035299699247,0.2456227274642997,19.0,-0.0,-0.0,13.0,3.0,0.0,0.0,-0.0,0.0,8.0,3.0,7.0,4
28,28,2004-07-29,2004.0,7.0,31.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06698729810778059,0.2500000000000001,0.06866035299699247,0.2456227274642997,18.0,-0.0,0.0,17.0,3.0,-0.0,0.0,0.0,0.0,8.0,7.0,7.0,4
29,29,2004-07-30,2004.0,7.0,31.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06698729810778059,0.2500000000000001,0.06866035299699247,0.2456227274642997,19.0,-0.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,8.0,1.0,7.0,4
30,30,2004-07-31,2004.0,7.0,31.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06698729810778059,0.2500000000000001,0.06866035299699247,0.2456227274642997,19.0,0.0,-0.0,19.0,5.0,-0.0,-0.0,0.0,0.0,8.0,2.0,7.0,4
31,31,2004-08-01,2004.0,8.0,31.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.06866035299699247,0.2456227274642997,19.0,-0.0,0.0,17.0,4.0,-0.0,0.0,1.0,0.0,8.0,1.0,7.0,4
30,30,2004-07-31,2004.0,7.0,31.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06698729810778059,0.2500000000000001,0.06866035299699247,0.2456227274642997,19.0,0.0,-0.0,19.0,5.0,-0.0,-0.0,0.0,0.0,8.0,2.0,7.0,5
31,31,2004-08-01,2004.0,8.0,31.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.06866035299699247,0.2456227274642997,19.0,-0.0,0.0,17.0,4.0,-0.0,0.0,1.0,0.0,8.0,1.0,7.0,5
32,32,2004-08-02,2004.0,8.0,32.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.10178402520066382,0.1964666263146181,19.0,-0.0,0.0,19.0,5.0,0.0,-0.0,-0.0,-0.0,8.0,1.0,8.0,5
33,33,2004-08-03,2004.0,8.0,32.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.10178402520066382,0.1964666263146181,19.0,-0.0,0.0,16.0,5.0,0.0,0.0,0.0,-0.0,8.0,1.0,7.0,5
34,34,2004-08-04,2004.0,8.0,32.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.10178402520066382,0.1964666263146181,19.0,0.0,-0.0,17.0,5.0,0.0,0.0,0.0,0.0,8.0,1.0,6.0,5
35,35,2004-08-05,2004.0,8.0,32.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.10178402520066382,0.1964666263146181,18.0,0.0,0.0,19.0,5.0,-0.0,-0.0,0.0,-0.0,8.0,1.0,6.0,5
36,36,2004-08-06,2004.0,8.0,32.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.10178402520066382,0.1964666263146181,19.0,0.0,-0.0,14.0,6.0,0.0,-0.0,-0.0,-0.0,3.0,5.0,5.0,5
37,37,2004-08-07,2004.0,8.0,32.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.10178402520066382,0.1964666263146181,19.0,-0.0,0.0,15.0,8.0,-0.0,-0.0,-0.0,-0.0,8.0,1.0,6.0,5
38,38,2004-08-08,2004.0,8.0,32.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.10178402520066382,0.1964666263146181,17.0,0.0,-0.0,19.0,7.0,-0.0,-0.0,-0.0,-0.0,8.0,1.0,7.0,5
37,37,2004-08-07,2004.0,8.0,32.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.10178402520066382,0.1964666263146181,19.0,-0.0,0.0,15.0,8.0,-0.0,-0.0,-0.0,-0.0,8.0,1.0,6.0,6
38,38,2004-08-08,2004.0,8.0,32.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.10178402520066382,0.1964666263146181,17.0,0.0,-0.0,19.0,7.0,-0.0,-0.0,-0.0,-0.0,8.0,1.0,7.0,6
39,39,2004-08-09,2004.0,8.0,33.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.14049160783410436,0.1515714683781188,18.0,-0.0,-0.0,16.0,7.0,-0.0,-0.0,0.0,-0.0,8.0,1.0,8.0,6
40,40,2004-08-10,2004.0,8.0,33.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.14049160783410436,0.1515714683781188,17.0,0.0,-0.0,12.0,7.0,0.0,0.0,-0.0,-0.0,8.0,1.0,8.0,6
41,41,2004-08-11,2004.0,8.0,33.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.14049160783410436,0.1515714683781188,16.0,-0.0,-0.0,19.0,6.0,0.0,-0.0,0.0,-0.0,8.0,3.0,7.0,6
42,42,2004-08-12,2004.0,8.0,33.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.14049160783410436,0.1515714683781188,17.0,0.0,-0.0,18.0,8.0,0.0,0.0,-0.0,-0.0,8.0,8.0,7.0,6
43,43,2004-08-13,2004.0,8.0,33.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.14049160783410436,0.1515714683781188,17.0,-0.0,0.0,19.0,7.0,0.0,0.0,-0.0,-0.0,8.0,18.0,7.0,6
44,44,2004-08-14,2004.0,8.0,33.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.14049160783410436,0.1515714683781188,17.0,0.0,-0.0,17.0,3.0,0.0,0.0,0.0,0.0,8.0,9.0,7.0,6
45,45,2004-08-15,2004.0,8.0,33.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.14049160783410436,0.1515714683781188,19.0,0.0,0.0,14.0,5.0,0.0,-0.0,-0.0,0.0,8.0,1.0,8.0,6
44,44,2004-08-14,2004.0,8.0,33.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.14049160783410436,0.1515714683781188,17.0,0.0,-0.0,17.0,3.0,0.0,0.0,0.0,0.0,8.0,9.0,7.0,7
45,45,2004-08-15,2004.0,8.0,33.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.14049160783410436,0.1515714683781188,19.0,0.0,0.0,14.0,5.0,0.0,-0.0,-0.0,0.0,8.0,1.0,8.0,7
46,46,2004-08-16,2004.0,8.0,34.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.1842397312852084,0.11156748326082973,19.0,-0.0,0.0,12.0,3.0,0.0,0.0,-0.0,0.0,3.0,2.0,8.0,7
47,47,2004-08-17,2004.0,8.0,34.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.1842397312852084,0.11156748326082973,19.0,0.0,0.0,14.0,3.0,-0.0,0.0,0.0,0.0,8.0,6.0,9.0,7
48,48,2004-08-18,2004.0,8.0,34.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.1842397312852084,0.11156748326082973,19.0,0.0,-0.0,16.0,4.0,0.0,-0.0,-0.0,-0.0,8.0,6.0,9.0,7
49,49,2004-08-19,2004.0,8.0,34.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.1842397312852084,0.11156748326082973,19.0,0.0,-0.0,12.0,6.0,0.0,0.0,-0.0,-0.0,8.0,1.0,9.0,7
50,50,2004-08-20,2004.0,8.0,34.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.1842397312852084,0.11156748326082973,19.0,-0.0,0.0,16.0,7.0,-0.0,0.0,0.0,0.0,8.0,1.0,7.0,7
51,51,2004-08-21,2004.0,8.0,34.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.1842397312852084,0.11156748326082973,18.0,0.0,0.0,13.0,9.0,-0.0,0.0,0.0,-0.0,3.0,10.0,8.0,7
52,52,2004-08-22,2004.0,8.0,34.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.1842397312852084,0.11156748326082973,18.0,-0.0,-0.0,16.0,10.0,-0.0,0.0,0.0,-0.0,8.0,9.0,8.0,7
51,51,2004-08-21,2004.0,8.0,34.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.1842397312852084,0.11156748326082973,18.0,0.0,0.0,13.0,9.0,-0.0,0.0,0.0,-0.0,3.0,10.0,8.0,8
52,52,2004-08-22,2004.0,8.0,34.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.1842397312852084,0.11156748326082973,18.0,-0.0,-0.0,16.0,10.0,-0.0,0.0,0.0,-0.0,8.0,9.0,8.0,8
53,53,2004-08-23,2004.0,8.0,35.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.2324142677977911,0.07701623922398132,19.0,-0.0,-0.0,14.0,0.0,0.0,0.0,-0.0,0.0,8.0,4.0,7.0,8
54,54,2004-08-24,2004.0,8.0,35.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.2324142677977911,0.07701623922398132,19.0,0.0,-0.0,14.0,2.0,1.0,-0.0,0.0,0.0,8.0,13.0,7.0,8
55,55,2004-08-25,2004.0,8.0,35.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.2324142677977911,0.07701623922398132,19.0,-0.0,0.0,19.0,2.0,-0.0,0.0,0.0,0.0,8.0,13.0,6.0,8
56,56,2004-08-26,2004.0,8.0,35.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.2324142677977911,0.07701623922398132,19.0,-0.0,0.0,18.0,3.0,0.0,0.0,-0.0,-0.0,8.0,15.0,7.0,8
57,57,2004-08-27,2004.0,8.0,35.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.2324142677977911,0.07701623922398132,18.0,0.0,0.0,17.0,2.0,1.0,0.0,-0.0,-0.0,8.0,8.0,6.0,8
58,58,2004-08-28,2004.0,8.0,35.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.2324142677977911,0.07701623922398132,19.0,-0.0,0.0,18.0,4.0,0.0,0.0,-0.0,0.0,8.0,2.0,5.0,8
57,57,2004-08-27,2004.0,8.0,35.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.2324142677977911,0.07701623922398132,18.0,0.0,0.0,17.0,2.0,1.0,0.0,-0.0,-0.0,8.0,8.0,6.0,9
58,58,2004-08-28,2004.0,8.0,35.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.2324142677977911,0.07701623922398132,19.0,-0.0,0.0,18.0,4.0,0.0,0.0,-0.0,0.0,8.0,2.0,5.0,9
59,59,2004-08-30,2004.0,8.0,36.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.2843389524791031,0.048402759996589495,19.0,-0.0,0.0,19.0,3.0,0.0,0.0,-0.0,0.0,8.0,3.0,6.0,9
60,60,2004-08-31,2004.0,8.0,36.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2499999999999997,0.06698729810778081,0.2843389524791031,0.048402759996589495,19.0,0.0,-0.0,19.0,4.0,1.0,0.0,-0.0,0.0,8.0,1.0,7.0,9
61,61,2004-09-01,2004.0,9.0,36.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4999999999999999,0.0,0.2843389524791031,0.048402759996589495,19.0,0.0,-0.0,17.0,2.0,-0.0,-0.0,-0.0,0.0,8.0,1.0,8.0,9
62,62,2004-09-02,2004.0,9.0,36.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4999999999999999,0.0,0.2843389524791031,0.048402759996589495,19.0,0.0,0.0,16.0,-0.0,0.0,-0.0,-0.0,0.0,8.0,1.0,7.0,9
63,63,2004-09-03,2004.0,9.0,36.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4999999999999999,0.0,0.2843389524791031,0.048402759996589495,19.0,0.0,-0.0,15.0,2.0,-0.0,-0.0,-0.0,-0.0,8.0,1.0,7.0,9
64,64,2004-09-04,2004.0,9.0,36.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4999999999999999,0.0,0.2843389524791031,0.048402759996589495,19.0,-0.0,0.0,14.0,1.0,0.0,-0.0,-0.0,0.0,8.0,1.0,6.0,9
65,65,2004-09-05,2004.0,9.0,36.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4999999999999999,0.0,0.2843389524791031,0.048402759996589495,19.0,0.0,0.0,14.0,3.0,-0.0,0.0,0.0,0.0,8.0,1.0,7.0,9
64,64,2004-09-04,2004.0,9.0,36.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4999999999999999,0.0,0.2843389524791031,0.048402759996589495,19.0,-0.0,0.0,14.0,1.0,0.0,-0.0,-0.0,0.0,8.0,1.0,6.0,10
65,65,2004-09-05,2004.0,9.0,36.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4999999999999999,0.0,0.2843389524791031,0.048402759996589495,19.0,0.0,0.0,14.0,3.0,-0.0,0.0,0.0,0.0,8.0,1.0,7.0,10
66,66,2004-09-06,2004.0,9.0,37.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4999999999999999,0.0,0.33928487657653045,0.026128716105487115,16.0,0.0,0.0,13.0,1.0,1.0,-0.0,0.0,-0.0,3.0,7.0,7.0,10
67,67,2004-09-07,2004.0,9.0,37.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4999999999999999,0.0,0.33928487657653045,0.026128716105487115,18.0,0.0,-0.0,14.0,2.0,1.0,-0.0,-0.0,0.0,8.0,8.0,7.0,10
68,68,2004-09-08,2004.0,9.0,37.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4999999999999999,0.0,0.33928487657653045,0.026128716105487115,19.0,0.0,0.0,13.0,0.0,0.0,0.0,-0.0,-0.0,8.0,5.0,7.0,10
69,69,2004-09-10,2004.0,9.0,37.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4999999999999999,0.0,0.33928487657653045,0.026128716105487115,19.0,0.0,0.0,11.0,4.0,-0.0,0.0,0.0,-0.0,8.0,1.0,7.0,10
