,Unnamed: 0,datetime,year,month,week,day,night,morning,noon,evening,season_summer,season_winter,season_spring,season_monsoon,season_autumn,month_cos,month_sin,week_cos,week_sin, _dewptm_bars, _fog, _hail, _hum_bars, _pressurem_bars, _rain, _snow, _thunder, _tornado, _vism_bars, _wspdm_bars,Temp,sequence
31,31,2006-05-02,2006.0,5.0,18.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.2324142677977913,0.9229837607760186,12.0,-0.0,-0.0,16.0,11.0,-0.0,0.0,0.0,0.0,3.0,6.0,5.0,5
32,32,2006-05-03,2006.0,5.0,18.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.2324142677977913,0.9229837607760186,12.0,-0.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,8.0,7.0,6.0,5
33,33,2006-05-04,2006.0,5.0,18.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.2324142677977913,0.9229837607760186,12.0,0.0,0.0,9.0,11.0,-0.0,-0.0,-0.0,-0.0,8.0,6.0,7.0,5
34,34,2006-05-05,2006.0,5.0,18.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.2324142677977913,0.9229837607760186,11.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,8.0,7.0,9.0,5
35,35,2006-05-06,2006.0,5.0,18.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.2324142677977913,0.9229837607760186,15.0,0.0,-0.0,7.0,11.0,-0.0,-0.0,-0.0,-0.0,8.0,4.0,8.0,5
36,36,2006-05-07,2006.0,5.0,18.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.2324142677977913,0.9229837607760186,15.0,-0.0,-0.0,9.0,10.0,0.0,-0.0,-0.0,-0.0,8.0,14.0,7.0,5
35,35,2006-05-06,2006.0,5.0,18.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.2324142677977913,0.9229837607760186,15.0,0.0,-0.0,7.0,11.0,-0.0,-0.0,-0.0,-0.0,8.0,4.0,8.0,6
36,36,2006-05-07,2006.0,5.0,18.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.2324142677977913,0.9229837607760186,15.0,-0.0,-0.0,9.0,10.0,0.0,-0.0,-0.0,-0.0,8.0,14.0,7.0,6
37,37,2006-05-09,2006.0,5.0,19.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.18423973128520832,0.8884325167391701,17.0,0.0,-0.0,10.0,6.0,-0.0,0.0,-0.0,-0.0,8.0,1.0,6.0,6
38,38,2006-05-10,2006.0,5.0,19.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.18423973128520832,0.8884325167391701,18.0,0.0,0.0,17.0,9.0,-0.0,0.0,0.0,0.0,8.0,1.0,7.0,6
39,39,2006-05-11,2006.0,5.0,19.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.18423973128520832,0.8884325167391701,19.0,0.0,-0.0,12.0,6.0,-0.0,-0.0,0.0,-0.0,8.0,9.0,7.0,6
40,40,2006-05-12,2006.0,5.0,19.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.18423973128520832,0.8884325167391701,18.0,0.0,0.0,13.0,12.0,-0.0,-0.0,-0.0,0.0,8.0,4.0,8.0,6
41,41,2006-05-13,2006.0,5.0,19.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.18423973128520832,0.8884325167391701,19.0,-0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,8.0,12.0,8.0,6
42,42,2006-05-14,2006.0,5.0,19.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.18423973128520832,0.8884325167391701,19.0,0.0,-0.0,7.0,12.0,-0.0,-0.0,-0.0,-0.0,8.0,4.0,8.0,6
41,41,2006-05-13,2006.0,5.0,19.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.18423973128520832,0.8884325167391701,19.0,-0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,8.0,12.0,8.0,7
42,42,2006-05-14,2006.0,5.0,19.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.18423973128520832,0.8884325167391701,19.0,0.0,-0.0,7.0,12.0,-0.0,-0.0,-0.0,-0.0,8.0,4.0,8.0,7
43,43,2006-05-15,2006.0,5.0,20.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.1404916078341044,0.8484285316218811,18.0,-0.0,0.0,11.0,8.0,0.0,-0.0,-0.0,0.0,3.0,1.0,8.0,7
44,44,2006-05-16,2006.0,5.0,20.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.1404916078341044,0.8484285316218811,19.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,8.0,10.0,8.0,7
45,45,2006-05-17,2006.0,5.0,20.0,17.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.1404916078341044,0.8484285316218811,18.0,0.0,-0.0,12.0,8.0,-0.0,-0.0,0.0,-0.0,8.0,7.0,8.0,7
46,46,2006-05-18,2006.0,5.0,20.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.1404916078341044,0.8484285316218811,19.0,0.0,0.0,10.0,9.0,-0.0,-0.0,0.0,-0.0,8.0,1.0,7.0,7
47,47,2006-05-19,2006.0,5.0,20.0,19.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.1404916078341044,0.8484285316218811,19.0,-0.0,-0.0,11.0,7.0,0.0,-0.0,0.0,-0.0,8.0,4.0,6.0,7
48,48,2006-05-20,2006.0,5.0,20.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.1404916078341044,0.8484285316218811,19.0,0.0,-0.0,12.0,8.0,0.0,-0.0,0.0,-0.0,8.0,1.0,7.0,7
49,49,2006-05-21,2006.0,5.0,20.0,21.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.1404916078341044,0.8484285316218811,19.0,-0.0,-0.0,11.0,12.0,0.0,-0.0,0.0,-0.0,8.0,1.0,7.0,7
48,48,2006-05-20,2006.0,5.0,20.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.1404916078341044,0.8484285316218811,19.0,0.0,-0.0,12.0,8.0,0.0,-0.0,0.0,-0.0,8.0,1.0,7.0,8
49,49,2006-05-21,2006.0,5.0,20.0,21.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.1404916078341044,0.8484285316218811,19.0,-0.0,-0.0,11.0,12.0,0.0,-0.0,0.0,-0.0,8.0,1.0,7.0,8
50,50,2006-05-22,2006.0,5.0,21.0,22.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.10178402520066376,0.8035333736853816,19.0,0.0,-0.0,15.0,14.0,0.0,-0.0,-0.0,-0.0,8.0,1.0,6.0,8
51,51,2006-05-23,2006.0,5.0,21.0,23.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.10178402520066376,0.8035333736853816,19.0,0.0,0.0,13.0,13.0,0.0,-0.0,0.0,-0.0,8.0,1.0,6.0,8
52,52,2006-05-24,2006.0,5.0,21.0,24.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.10178402520066376,0.8035333736853816,19.0,0.0,0.0,15.0,11.0,-0.0,-0.0,-0.0,-0.0,8.0,1.0,7.0,8
53,53,2006-05-25,2006.0,5.0,21.0,25.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.10178402520066376,0.8035333736853816,19.0,0.0,0.0,13.0,12.0,-0.0,0.0,-0.0,0.0,8.0,1.0,6.0,8
54,54,2006-05-26,2006.0,5.0,21.0,26.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.10178402520066376,0.8035333736853816,12.0,0.0,-0.0,15.0,6.0,-0.0,0.0,-0.0,-0.0,8.0,8.0,6.0,8
55,55,2006-05-27,2006.0,5.0,21.0,27.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.10178402520066376,0.8035333736853816,13.0,-0.0,-0.0,16.0,11.0,-0.0,0.0,0.0,0.0,8.0,12.0,6.0,8
56,56,2006-05-28,2006.0,5.0,21.0,28.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.10178402520066376,0.8035333736853816,6.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,-0.0,8.0,8.0,8.0,8
55,55,2006-05-27,2006.0,5.0,21.0,27.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.10178402520066376,0.8035333736853816,13.0,-0.0,-0.0,16.0,11.0,-0.0,0.0,0.0,0.0,8.0,12.0,6.0,9
56,56,2006-05-28,2006.0,5.0,21.0,28.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.10178402520066376,0.8035333736853816,6.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,-0.0,8.0,8.0,8.0,9
57,57,2006-05-29,2006.0,5.0,22.0,29.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.06866035299699264,0.7543772725357004,9.0,-0.0,0.0,19.0,9.0,0.0,0.0,-0.0,-0.0,8.0,1.0,7.0,9
58,58,2006-05-30,2006.0,5.0,22.0,30.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.06866035299699264,0.7543772725357004,10.0,0.0,-0.0,15.0,6.0,0.0,0.0,-0.0,0.0,8.0,1.0,6.0,9
59,59,2006-05-31,2006.0,5.0,22.0,31.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06698729810778065,0.75,0.06866035299699264,0.7543772725357004,12.0,0.0,0.0,12.0,8.0,0.0,-0.0,-0.0,-0.0,8.0,18.0,7.0,9
60,60,2006-06-01,2006.0,6.0,22.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.06866035299699264,0.7543772725357004,13.0,-0.0,-0.0,19.0,6.0,-0.0,-0.0,-0.0,-0.0,8.0,1.0,8.0,9
61,61,2006-06-02,2006.0,6.0,22.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.06866035299699264,0.7543772725357004,16.0,-0.0,0.0,16.0,6.0,-0.0,0.0,0.0,-0.0,8.0,2.0,6.0,9
62,62,2006-06-03,2006.0,6.0,22.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.06866035299699264,0.7543772725357004,10.0,-0.0,0.0,18.0,6.0,0.0,0.0,0.0,-0.0,8.0,1.0,6.0,9
63,63,2006-06-04,2006.0,6.0,22.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.06866035299699264,0.7543772725357004,4.0,-0.0,0.0,14.0,4.0,0.0,-0.0,-0.0,-0.0,8.0,1.0,5.0,9
62,62,2006-06-03,2006.0,6.0,22.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.06866035299699264,0.7543772725357004,10.0,-0.0,0.0,18.0,6.0,0.0,0.0,0.0,-0.0,8.0,1.0,6.0,10
63,63,2006-06-04,2006.0,6.0,22.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.06866035299699264,0.7543772725357004,4.0,-0.0,0.0,14.0,4.0,0.0,-0.0,-0.0,-0.0,8.0,1.0,5.0,10
64,64,2006-06-05,2006.0,6.0,23.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.04158557497284522,0.7016502720814761,9.0,0.0,0.0,15.0,5.0,-0.0,0.0,-0.0,0.0,8.0,4.0,6.0,10
65,65,2006-06-06,2006.0,6.0,23.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.04158557497284522,0.7016502720814761,9.0,-0.0,-0.0,15.0,4.0,-0.0,0.0,0.0,0.0,8.0,4.0,6.0,10
66,66,2006-06-07,2006.0,6.0,23.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.04158557497284522,0.7016502720814761,9.0,0.0,-0.0,11.0,12.0,-0.0,0.0,-0.0,0.0,8.0,7.0,8.0,10
67,67,2006-06-08,2006.0,6.0,23.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.04158557497284522,0.7016502720814761,12.0,0.0,0.0,12.0,12.0,0.0,0.0,-0.0,-0.0,8.0,1.0,7.0,10
68,68,2006-06-09,2006.0,6.0,23.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.04158557497284522,0.7016502720814761,11.0,-0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,8.0,14.0,7.0,10
69,69,2006-06-10,2006.0,6.0,23.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.04158557497284522,0.7016502720814761,9.0,-0.0,-0.0,7.0,8.0,-0.0,0.0,0.0,0.0,8.0,9.0,8.0,10
70,70,2006-06-11,2006.0,6.0,23.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.04158557497284522,0.7016502720814761,10.0,0.0,-0.0,13.0,9.0,-0.0,-0.0,0.0,-0.0,8.0,1.0,8.0,10
