datetime, _conds, _dewptm, _fog, _hail, _hum, _pressurem, _rain, _snow, _tempm, _thunder, _tornado, _vism, _wspdm,year,month,week,day,hour,night,morning,noon,evening,hour_cos,hour_sin,month_cos,month_sin,week_cos,week_sin, _dewptm_bars, _hum_bars, _pressurem_bars, _vism_bars, _wspdm_bars,Temp
2000-08-27,Haze,0.8048780487804879,0.0,0.0,0.5625,0.19029850746268728,0.0,0.0,36.5,0.0,0.0,0.08333333333333333,0.3,2000.0,8.0,34.0,27.0,8.5,0.0,1.0,0.0,0.0,0.1982233047033632,0.8932830462427466,0.24999999999999978,0.06698729810778076,0.18423973128520837,0.11156748326082977,19,11,4,19,11,9.0
2000-08-27,Haze,0.8617886178861789,0.0,0.0,0.6979166666666666,0.18407960199005036,0.0,0.0,35.333333333333336,0.0,0.0,0.06944444444444443,0.23423423423423426,2000.0,8.0,34.0,27.0,11.0,0.0,0.0,1.0,0.0,0.028008128321082182,0.6264698408504201,0.24999999999999978,0.06698729810778076,0.18423973128520835,0.11156748326082977,19,15,3,19,9,9.0
2001-08-01,Haze,0.6964769647696476,0.0,0.0,0.6354166666666666,0.20149253731343325,0.0,0.0,29.88888888888889,0.0,0.0,0.05339506172839507,0.4117117117117117,2001.0,8.0,31.0,1.0,10.666666666666666,1.0,0.0,0.0,0.0,0.8932286679177839,0.4999999999999999,0.2499999999999998,0.06698729810778076,0.06866035299699247,0.24562272746429972,17,13,5,14,15,7.0
2001-08-01,Haze,0.7073170731707318,0.0,0.0,0.49999999999999994,0.21641791044776149,0.0,0.0,34.0,0.0,0.0,0.08333333333333333,0.7513513513513514,2001.0,8.0,31.0,1.0,5.0,0.0,1.0,0.0,0.0,0.6294095225512604,0.9829629131445341,0.24999999999999978,0.06698729810778076,0.06866035299699247,0.24562272746429975,17,10,7,19,19,9.0
2001-08-01,Haze,0.6682926829268293,0.0,0.0,0.4625,0.18656716417910513,0.0,0.0,33.8,0.0,0.0,0.05833333333333333,0.4102702702702703,2001.0,8.0,31.0,1.0,13.0,0.0,0.0,1.0,0.0,0.04950161624508768,0.3792893218813454,0.24999999999999978,0.06698729810778076,0.06866035299699247,0.24562272746429975,16,9,3,16,15,8.0
2001-08-01,Haze,0.676829268292683,0.0,0.0,0.5677083333333333,0.19029850746268728,0.0,0.0,30.75,0.0,0.0,0.05694444444444444,0.16283783783783784,2001.0,8.0,31.0,1.0,17.5,0.0,0.0,0.0,1.0,0.43749999999999983,0.025265367954678097,0.24999999999999978,0.06698729810778076,0.06866035299699247,0.24562272746429975,16,12,4,15,6,7.0
2001-08-02,Haze,0.6558265582655827,0.0,0.0,0.5671296296296297,0.19320066334991765,0.0,0.0,29.88888888888889,0.0,0.0,0.051759259259259255,0.4060060060060061,2001.0,8.0,31.0,2.0,10.666666666666666,1.0,0.0,0.0,0.0,0.8932286679177839,0.4999999999999999,0.2499999999999998,0.06698729810778076,0.06866035299699247,0.24562272746429972,15,12,4,14,15,7.0
2001-08-02,Haze,0.6585365853658537,0.0,0.0,0.42708333333333326,0.19402985074626922,0.0,0.0,34.5,0.0,0.0,0.07916666666666666,0.6378378378378379,2001.0,8.0,31.0,2.0,6.75,0.0,1.0,0.0,0.0,0.41161165235168157,0.9548698042205854,0.24999999999999978,0.06698729810778076,0.06866035299699247,0.24562272746429975,15,8,4,19,19,9.0
2001-08-02,Haze,0.6666666666666666,0.0,0.0,0.4461805555555555,0.17537313432835866,0.0,0.0,34.333333333333336,0.0,0.0,0.07222222222222223,0.3004504504504505,2001.0,8.0,31.0,2.0,12.5,0.0,0.0,1.0,0.0,0.0524158965555365,0.4410744349011211,0.24999999999999978,0.06698729810778076,0.06866035299699247,0.24562272746429972,16,9,2,19,11,9.0
2001-08-02,Haze,0.676829268292683,0.0,0.0,0.546875,0.18656716417910513,0.0,0.0,31.25,0.0,0.0,0.05,0.20067567567567568,2001.0,8.0,31.0,2.0,17.5,0.0,0.0,0.0,1.0,0.43749999999999983,0.025265367954678097,0.24999999999999978,0.06698729810778076,0.06866035299699247,0.24562272746429975,16,11,3,13,7,8.0
2001-08-03,Haze,0.7073170731707317,0.0,0.0,0.6782407407407408,0.21558872305141,0.0,0.0,29.333333333333332,0.0,0.0,0.046851851851851846,0.29519519519519516,2001.0,8.0,31.0,3.0,10.666666666666666,1.0,0.0,0.0,0.0,0.8932286679177839,0.4999999999999999,0.2499999999999998,0.06698729810778076,0.06866035299699247,0.24562272746429972,17,14,7,12,11,7.0
2001-08-03,Haze,0.701219512195122,0.0,0.0,0.47395833333333326,0.2145522388059704,0.0,0.0,34.75,0.0,0.0,0.05625000000000001,0.21283783783783783,2001.0,8.0,31.0,3.0,6.5,0.0,1.0,0.0,0.0,0.4375,0.9747346320453218,0.24999999999999978,0.06698729810778076,0.06866035299699247,0.24562272746429975,17,9,6,15,8,9.0
2001-08-03,Haze,0.7195121951219513,0.0,0.0,0.6041666666666666,0.22014925373134364,0.0,0.0,31.5,0.0,0.0,0.05,0.2,2001.0,8.0,31.0,3.0,14.5,0.0,0.0,1.0,0.0,0.10671695375725332,0.19822330470336327,0.24999999999999978,0.06698729810778076,0.06866035299699247,0.24562272746429975,18,12,7,13,7,8.0
2001-08-03,Haze,0.75,0.0,0.0,0.7083333333333333,0.22574626865671688,0.0,0.0,30.25,0.0,0.0,0.05,0.2628378378378379,2001.0,8.0,31.0,3.0,17.5,0.0,0.0,0.0,1.0,0.43749999999999983,0.025265367954678097,0.24999999999999978,0.06698729810778076,0.06866035299699247,0.24562272746429975,19,15,8,13,10,7.0
2001-08-04,Haze,0.7289972899728997,0.0,0.0,0.7731481481481481,0.23963515754560602,0.0,0.0,28.11111111111111,0.0,0.0,0.057407407407407414,0.26726726726726724,2001.0,8.0,31.0,4.0,10.666666666666666,1.0,0.0,0.0,0.0,0.8932286679177839,0.4999999999999999,0.2499999999999998,0.06698729810778076,0.06866035299699247,0.24562272746429972,18,16,9,15,10,7.0
2001-08-04,Haze,0.7317073170731707,0.0,0.0,0.6875,0.24253731343283658,0.0,0.0,30.0,0.0,0.0,0.07083333333333333,0.4628378378378379,2001.0,8.0,31.0,4.0,7.5,0.0,1.0,0.0,0.0,0.3167592717138665,0.9423822514075069,0.24999999999999978,0.06698729810778076,0.06866035299699247,0.24562272746429975,18,14,9,19,17,7.0
2001-08-04,Light Rain,0.7195121951219513,0.0,0.0,0.8541666666666666,0.24626865671641873,1.0,0.0,26.0,0.0,0.0,0.05,0.4,2001.0,8.0,31.0,4.0,14.5,0.0,0.0,1.0,0.0,0.10671695375725332,0.19822330470336327,0.24999999999999978,0.06698729810778076,0.06866035299699247,0.24562272746429975,18,18,10,13,14,6.0
2001-08-04,Haze,0.7317073170731708,0.0,0.0,0.8333333333333334,0.24626865671641873,0.0,0.0,27.0,0.0,0.0,0.058333333333333334,0.2,2001.0,8.0,31.0,4.0,19.0,0.0,0.0,0.0,1.0,0.6294095225512601,0.01703708685546579,0.24999999999999978,0.06698729810778076,0.06866035299699247,0.24562272746429975,18,18,10,16,7,6.0
2001-08-05,Haze,0.7378048780487805,0.0,0.0,0.7721354166666666,0.23973880597014996,0.0,0.0,28.5,0.0,0.0,0.057291666666666664,0.20675675675675675,2001.0,8.0,31.0,5.0,9.125,1.0,0.0,0.0,0.0,0.88201188726444,0.5161761903189075,0.24999999999999978,0.06698729810778076,0.06866035299699247,0.24562272746429972,18,16,9,15,8,7.0
2001-08-05,Haze,0.7804878048780488,0.0,0.0,0.65625,0.24626865671641873,0.0,0.0,33.0,0.0,0.0,0.075,0.25135135135135134,2001.0,8.0,31.0,5.0,5.5,0.0,1.0,0.0,0.0,0.5647047612756302,0.991481456572267,0.24999999999999978,0.06698729810778076,0.06866035299699247,0.24562272746429975,19,14,10,19,9,8.0
2001-08-05,Haze,0.7414634146341464,0.0,0.0,0.6645833333333333,0.22686567164179153,0.0,0.0,31.0,0.0,0.0,0.06208333333333334,0.24054054054054058,2001.0,8.0,31.0,5.0,13.0,0.0,0.0,1.0,0.0,0.04950161624508768,0.3792893218813454,0.24999999999999978,0.06698729810778076,0.06866035299699247,0.24562272746429975,18,14,8,17,9,8.0
2001-08-05,Haze,0.7195121951219513,0.0,0.0,0.6979166666666666,0.2313432835820901,0.0,0.0,29.25,0.0,0.0,0.050520833333333334,0.3013513513513514,2001.0,8.0,31.0,5.0,17.5,0.0,0.0,0.0,1.0,0.43749999999999983,0.025265367954678097,0.24999999999999978,0.06698729810778076,0.06866035299699247,0.24562272746429975,18,15,8,13,11,7.0
2001-08-06,Haze,0.7456445993031358,0.0,0.0,0.7633928571428571,0.2324093816631136,0.0,0.0,29.0,0.0,0.0,0.05178571428571428,0.2505791505791506,2001.0,8.0,32.0,6.0,7.285714285714286,1.0,0.0,0.0,0.0,0.8747260566033288,0.5542013603644657,0.24999999999999978,0.06698729810778076,0.10178402520066385,0.19646662631461817,18,16,8,14,9,7.0
2001-08-06,Haze,0.751219512195122,0.0,0.0,0.5687499999999999,0.22537313432835865,0.0,0.0,34.0,0.0,0.0,0.07833333333333332,0.32,2001.0,8.0,32.0,6.0,7.0,0.0,1.0,0.0,0.0,0.37928932188134523,0.9504983837549122,0.24999999999999978,0.06698729810778076,0.10178402520066383,0.19646662631461814,19,12,8,19,12,9.0
2001-08-06,Haze,0.7560975609756098,0.0,0.0,0.7604166666666667,0.21641791044776149,0.0,0.0,29.5,0.0,0.0,0.06666666666666667,0.17567567567567569,2001.0,8.0,32.0,6.0,13.0,0.0,0.0,1.0,0.0,0.08174184813109597,0.38792806597899343,0.24999999999999978,0.06698729810778076,0.10178402520066382,0.19646662631461814,19,16,7,18,7,7.0
2001-08-06,Haze,0.7256097560975611,0.0,0.0,0.8203125000000001,0.2313432835820901,0.0,0.0,27.0,0.0,0.0,0.05,0.21283783783783783,2001.0,8.0,32.0,6.0,17.5,0.0,0.0,0.0,1.0,0.43749999999999983,0.025265367954678097,0.24999999999999978,0.06698729810778076,0.10178402520066382,0.19646662631461814,18,18,8,13,8,6.0
2001-08-07,Haze,0.7723577235772358,0.0,0.0,0.8263888888888888,0.22139303482587103,0.0,0.0,28.833333333333332,0.0,0.0,0.048611111111111105,0.2423423423423424,2001.0,8.0,32.0,7.0,15.5,1.0,0.0,0.0,0.0,0.8538470660372167,0.4367650795747899,0.24999999999999978,0.06698729810778076,0.10178402520066383,0.19646662631461817,19,18,7,13,9,7.0
